payment_id,order_id,payment_method,payment_date,amount,status
8374,8374,Stripe,2020-08-05 06:17:23.825718,4372.179999999999,Captured
8375,8375,Mastercard,2024-08-07 01:10:19.023576,3754.83,Captured
8376,8376,PayPal,2022-01-30 04:59:21.547971,4788.6900000000005,Captured
8377,8377,Stripe,2022-12-09 09:28:16.413086,6510.009999999999,Captured
8378,8378,Visa,2024-07-28 21:48:58.784012,4909.24,Captured
8379,8379,Visa,2024-06-04 10:30:14.482620,3882.38,Captured
8380,8380,Visa,2022-09-28 17:23:52.092616,4980.01,Captured
8381,8381,Stripe,2024-10-11 18:13:01.949607,5868.33,Captured
8382,8382,Mastercard,2023-05-21 19:36:24.229087,7625.359999999999,Captured
8383,8383,Visa,2020-02-15 14:50:20.080821,215.04000000000002,Captured
8384,8384,Visa,2024-01-11 07:02:44.933214,2433.7200000000003,Captured
8385,8385,PayPal,2023-02-03 10:20:59.082268,7991.71,Captured
8386,8386,PayPal,2022-05-14 06:03:47.980790,5605.58,Captured
8387,8387,Stripe,2024-10-19 08:49:07.374303,1524.02,Captured
8388,8388,Mastercard,2025-03-11 22:08:49.380922,4081.98,Captured
8389,8389,Visa,2021-01-31 19:03:27.302661,3731.66,Captured
8390,8390,Visa,2023-10-17 15:52:30.331786,1576.78,Captured
8391,8391,Stripe,2024-08-27 12:07:08.509810,461.14,Captured
8392,8392,PayPal,2020-12-31 10:56:59.291151,4744.96,Captured
8393,8393,PayPal,2020-12-16 02:53:50.683314,2329.84,Captured
8394,8394,PayPal,2024-09-25 21:54:14.507288,771.7,Captured
8395,8395,Visa,2024-04-11 01:48:52.078682,3449.39,Captured
8396,8396,Stripe,2022-10-30 19:29:06.185137,2390.25,Captured
8397,8397,Mastercard,2021-03-13 12:29:52.949017,5144.05,Captured
8398,8398,Mastercard,2024-12-19 09:50:04.255819,507.15000000000003,Captured
8399,8399,Visa,2021-11-29 23:22:27.932370,1360.17,Captured
8400,8400,Mastercard,2020-05-03 19:56:39.928921,3517.5799999999995,Captured
8401,8401,PayPal,2025-01-15 00:49:13.034793,994.86,Captured
8402,8402,Mastercard,2020-04-14 23:29:34.055594,294.95,Captured
8403,8403,PayPal,2022-05-03 00:23:37.507183,2733.3199999999997,Captured
8404,8404,Stripe,2020-12-06 14:05:54.089894,978.76,Captured
8405,8405,Stripe,2021-04-27 18:26:59.502185,2353.63,Captured
8406,8406,PayPal,2020-02-26 10:39:11.610226,10582.439999999999,Captured
8407,8407,Mastercard,2020-04-18 17:15:32.913256,10018.599999999999,Captured
8408,8408,Visa,2020-04-28 02:43:08.965064,1074.76,Captured
8409,8409,PayPal,2024-10-07 08:40:41.896546,2677.08,Captured
8410,8410,Visa,2020-01-05 05:30:48.454178,2425.86,Captured
8411,8411,Stripe,2021-05-12 02:51:32.343145,3857.1399999999994,Captured
8412,8412,Stripe,2022-02-08 07:06:56.016107,3801.41,Captured
8413,8413,Visa,2020-07-18 22:09:00.550175,1934.6999999999998,Captured
8414,8414,Visa,2023-12-07 08:12:56.997237,4367.52,Captured
8415,8415,Visa,2024-05-30 11:41:19.147105,563.1899999999999,Captured
8416,8416,Stripe,2020-10-26 05:49:26.573338,3156.0300000000007,Captured
8417,8417,Mastercard,2024-10-30 20:49:23.327538,6250.5,Captured
8418,8418,PayPal,2021-09-30 16:00:07.152873,342.03000000000003,Captured
8419,8419,PayPal,2023-06-12 11:27:58.116363,4296.45,Captured
8420,8420,Mastercard,2022-06-26 23:46:19.142673,2190.1,Captured
8421,8421,Stripe,2020-07-15 20:48:41.582829,4379.09,Captured
8422,8422,Stripe,2023-07-12 21:36:56.119724,6666.1,Captured
8423,8423,PayPal,2021-06-10 02:22:24.464411,3151.1199999999994,Captured
8424,8424,Mastercard,2023-03-21 19:10:08.714042,7127.04,Captured
8425,8425,Stripe,2020-11-09 16:11:41.265151,4867.26,Captured
8426,8426,PayPal,2024-03-16 15:01:29.643254,851.36,Captured
8427,8427,PayPal,2024-05-03 23:07:57.278465,4117.59,Captured
8428,8428,Stripe,2021-09-12 02:05:48.163315,2014.5500000000002,Captured
8429,8429,Mastercard,2020-01-15 20:12:32.118855,438.96999999999997,Captured
8430,8430,PayPal,2022-07-14 00:24:59.426924,3952.2599999999998,Captured
8431,8431,Stripe,2024-08-17 20:08:45.507298,2779.2999999999997,Captured
8432,8432,Stripe,2025-03-19 13:02:31.321090,4102.530000000001,Captured
8433,8433,PayPal,2021-11-30 23:54:43.379629,3774.8199999999997,Captured
8434,8434,Visa,2022-09-11 02:49:37.878073,4688.870000000001,Captured
8435,8435,PayPal,2020-07-19 11:46:23.123462,7801.26,Captured
8436,8436,PayPal,2025-01-02 04:45:33.669940,6845.160000000001,Captured
8437,8437,Stripe,2024-11-08 14:37:38.655383,3916.6099999999997,Captured
8438,8438,Mastercard,2021-03-07 19:36:17.664645,5749.070000000001,Captured
8439,8439,PayPal,2020-02-17 06:22:56.413643,2738.11,Captured
8440,8440,PayPal,2022-03-31 19:12:40.027313,1372.8600000000001,Captured
8441,8441,Visa,2023-10-18 22:22:41.727091,1107.75,Captured
8442,8442,Mastercard,2023-11-15 11:04:13.787690,4861.08,Captured
8443,8443,PayPal,2021-07-19 10:02:58.523621,7150.070000000001,Captured
8444,8444,Stripe,2022-04-29 05:25:28.417253,5394.9,Captured
8445,8445,Visa,2020-03-12 06:24:23.880526,2730.16,Captured
8446,8446,Visa,2022-07-01 20:28:57.053330,1814.54,Captured
8447,8447,PayPal,2024-08-13 06:48:16.952846,3324.21,Captured
8448,8448,Mastercard,2023-07-25 16:01:09.548932,1049.04,Captured
8449,8449,PayPal,2025-02-04 07:29:53.486233,5787.38,Captured
8450,8450,Stripe,2021-11-30 20:12:33.315782,2906.27,Captured
8451,8451,Mastercard,2020-10-26 05:59:34.504025,671.04,Captured
8452,8452,PayPal,2022-11-17 19:57:54.438246,5777.860000000001,Captured
8453,8453,PayPal,2023-02-20 20:29:13.535702,1601.9499999999998,Captured
8454,8454,Visa,2024-03-08 05:55:32.803236,2708.24,Captured
8455,8455,Visa,2020-08-02 01:49:02.532365,1244.8999999999999,Captured
8456,8456,Mastercard,2024-09-19 00:00:48.774523,5220.2,Captured
8457,8457,Stripe,2021-06-10 10:17:27.951457,942.13,Captured
8458,8458,Stripe,2021-11-11 14:07:59.786448,4691.22,Captured
8459,8459,Visa,2020-02-10 05:23:35.117185,217.21,Captured
8460,8460,PayPal,2025-05-10 19:31:40.199195,2683.0499999999997,Captured
8461,8461,Stripe,2023-08-05 01:54:03.258875,2820.12,Captured
8462,8462,Visa,2020-08-15 19:05:38.991213,4063.37,Captured
8463,8463,Visa,2023-01-17 06:03:34.807115,1744.81,Captured
8464,8464,Stripe,2021-03-03 23:40:33.809436,5320.7300000000005,Captured
8465,8465,Visa,2022-09-05 16:07:41.040243,2607.4700000000003,Captured
8466,8466,Stripe,2021-02-07 22:30:22.499750,3575.2299999999996,Captured
8467,8467,Visa,2022-09-27 20:04:45.956178,8058.56,Captured
8468,8468,PayPal,2025-04-16 18:48:55.122809,8217.779999999999,Captured
8469,8469,Visa,2023-04-15 12:20:52.586779,1291.5,Captured
8470,8470,PayPal,2021-04-17 20:33:14.001590,3379.9700000000003,Captured
8471,8471,Stripe,2021-04-06 03:16:51.741934,7314.539999999999,Captured
8472,8472,Stripe,2020-10-28 14:36:52.125403,1155.4199999999998,Captured
8473,8473,PayPal,2021-07-28 08:36:43.333823,3793.28,Captured
8474,8474,PayPal,2021-08-02 19:37:57.307880,6219.4800000000005,Captured
8475,8475,PayPal,2023-03-11 02:06:34.952510,6170.42,Captured
8476,8476,Mastercard,2023-01-31 20:49:34.617803,279.16,Captured
8477,8477,PayPal,2024-03-31 17:51:58.752685,14775.01,Captured
8478,8478,Visa,2022-06-25 00:42:29.479120,323.64,Captured
8479,8479,Mastercard,2022-04-06 06:23:05.909411,2304.8,Captured
8480,8480,Visa,2020-01-08 19:04:56.694231,6211.64,Captured
8481,8481,Stripe,2022-08-01 01:27:12.932273,4784.1,Captured
8482,8482,PayPal,2022-02-22 22:24:52.665224,1489.74,Captured
8483,8483,Visa,2020-07-06 22:46:56.746348,2044.15,Captured
8484,8484,Mastercard,2020-03-10 03:09:04.194128,857.7800000000001,Captured
8485,8485,PayPal,2024-10-10 15:57:16.511576,5132.27,Captured
8486,8486,Mastercard,2024-03-18 10:06:04.906947,121.5,Captured
8487,8487,Visa,2024-05-03 13:33:23.471756,3129.1600000000003,Captured
8488,8488,Mastercard,2020-02-03 13:03:34.390170,3728.73,Captured
8489,8489,Stripe,2023-06-25 12:37:39.566356,1307.66,Captured
8490,8490,PayPal,2021-06-11 06:41:14.061136,851.5,Captured
8491,8491,PayPal,2022-10-10 07:58:55.339176,4141.719999999999,Captured
8492,8492,Stripe,2020-08-15 03:45:05.741647,1886.4,Captured
8493,8493,Stripe,2024-11-11 19:33:32.832479,2736.09,Captured
8494,8494,Visa,2022-01-19 09:55:34.630333,3308.4700000000003,Captured
8495,8495,PayPal,2025-02-01 15:07:03.510656,6117.4400000000005,Captured
8496,8496,Stripe,2020-11-25 15:26:47.776340,5405.46,Captured
8497,8497,Stripe,2022-08-26 04:53:04.369632,1005.7199999999999,Captured
8498,8498,Stripe,2024-12-13 20:42:24.041804,1168.92,Captured
8499,8499,Stripe,2023-11-18 09:41:11.500999,1903.02,Captured
8500,8500,PayPal,2022-11-11 21:17:04.152407,1052.91,Captured
8501,8501,PayPal,2021-06-16 00:40:30.394436,7101.449999999999,Captured
8502,8502,PayPal,2021-04-25 18:46:05.093540,8784.63,Captured
8503,8503,Visa,2025-03-12 15:26:21.015309,6492.119999999999,Captured
8504,8504,Mastercard,2024-11-19 10:04:17.151039,537.9000000000001,Captured
8505,8505,Stripe,2020-07-04 01:08:37.022354,4272.55,Captured
8506,8506,Visa,2022-01-21 16:39:49.190491,2284.65,Captured
8507,8507,Visa,2024-04-07 23:41:41.652176,7796.390000000001,Captured
8508,8508,Stripe,2021-02-13 19:21:11.735090,379.08,Captured
8509,8509,PayPal,2021-10-08 01:03:10.110318,1458.3500000000001,Captured
8510,8510,PayPal,2023-07-28 01:03:32.569506,7591.01,Captured
8511,8511,Stripe,2023-01-05 23:54:19.930557,5996.1,Captured
8512,8512,Mastercard,2022-05-18 22:02:06.158816,6321.8,Captured
8513,8513,Visa,2024-03-07 05:34:31.283172,2882.7000000000003,Captured
8514,8514,Visa,2024-08-11 11:34:20.216387,6405.029999999999,Captured
8515,8515,PayPal,2024-09-05 03:15:56.643435,8403.53,Captured
8516,8516,Mastercard,2024-09-12 18:10:43.804333,5241.98,Captured
8517,8517,Visa,2020-04-01 01:46:48.657232,1597.7199999999998,Captured
8518,8518,PayPal,2023-07-24 05:08:43.055650,8061.52,Captured
8519,8519,PayPal,2020-11-25 09:13:55.657493,5091.8,Captured
8520,8520,Mastercard,2021-07-02 07:29:18.324404,3572.919999999999,Captured
8521,8521,Stripe,2021-03-15 15:49:05.607302,2108.7,Captured
8522,8522,PayPal,2023-11-30 11:22:32.123610,6589.74,Captured
8523,8523,Stripe,2022-02-24 11:54:10.439363,8763.69,Captured
8524,8524,Stripe,2021-09-28 16:44:06.157296,5596.94,Captured
8525,8525,PayPal,2020-06-23 21:28:53.246242,2750.7299999999996,Captured
8526,8526,Stripe,2024-05-23 05:48:24.162117,3177.72,Captured
8527,8527,PayPal,2024-07-28 13:55:08.122151,140.13,Captured
8528,8528,Stripe,2024-12-28 13:53:41.660934,409.92,Captured
8529,8529,Visa,2025-01-18 04:30:16.505048,3504.98,Captured
8530,8530,PayPal,2022-08-24 16:14:34.622920,2413.9300000000003,Captured
8531,8531,Stripe,2021-07-20 10:10:07.233364,851.88,Captured
8532,8532,Mastercard,2022-12-11 07:28:57.456398,1150.3000000000002,Captured
8533,8533,Stripe,2024-07-08 03:30:40.484234,4262.29,Captured
8534,8534,Visa,2022-08-14 00:50:48.511232,1541.8000000000002,Captured
8535,8535,Mastercard,2023-06-08 22:12:19.275486,5875.5,Captured
8536,8536,Mastercard,2023-04-17 11:59:26.682640,2333.31,Captured
8537,8537,PayPal,2022-07-15 07:42:18.760426,3095.03,Captured
8538,8538,PayPal,2021-10-14 04:45:43.060515,4169.43,Captured
8539,8539,Visa,2022-05-22 18:00:04.796702,6052.469999999999,Captured
8540,8540,Visa,2024-07-22 15:50:06.315096,5246.85,Captured
8541,8541,Mastercard,2023-01-27 03:03:40.291264,3749.81,Captured
8542,8542,PayPal,2025-03-20 13:49:15.986559,5349.32,Captured
8543,8543,PayPal,2021-02-25 01:16:32.922701,1973.34,Captured
8544,8544,Visa,2023-01-19 12:08:18.048399,6259.5,Captured
8545,8545,Visa,2022-12-15 05:19:10.619897,8780.5,Captured
8546,8546,Stripe,2022-08-09 01:27:35.370184,998.44,Captured
8547,8547,PayPal,2024-02-26 20:00:29.264220,11151.449999999999,Captured
8548,8548,Mastercard,2023-11-26 22:31:51.288249,2536.46,Captured
8549,8549,PayPal,2023-03-19 23:19:03.041128,6239.07,Captured
8550,8550,Mastercard,2024-08-14 04:28:00.493574,2389.16,Captured
8551,8551,Stripe,2021-08-12 03:22:19.214385,2204.68,Captured
8552,8552,Mastercard,2021-05-17 03:00:52.222028,433.78000000000003,Captured
8553,8553,Mastercard,2024-11-08 09:18:50.145871,2600.88,Captured
8554,8554,Visa,2020-01-15 16:42:16.929287,8795.27,Captured
8555,8555,Stripe,2021-02-07 15:53:31.024091,4961.65,Captured
8556,8556,Stripe,2020-06-26 08:23:45.031776,3580.2900000000004,Captured
8557,8557,Visa,2020-08-17 23:40:36.676481,7009.92,Captured
8558,8558,Stripe,2023-01-04 14:01:13.166120,7970.07,Captured
8559,8559,Mastercard,2022-03-24 17:58:18.035701,1556.6100000000001,Captured
8560,8560,Stripe,2024-08-30 09:37:20.061684,1633.32,Captured
8561,8561,Mastercard,2020-12-16 02:40:33.233862,4803.98,Captured
8562,8562,Mastercard,2024-10-01 20:34:30.034025,2223.1800000000003,Captured
8563,8563,PayPal,2020-05-24 16:53:30.547776,2588.56,Captured
8564,8564,PayPal,2022-01-25 08:37:57.776394,9759.2,Captured
8565,8565,Mastercard,2024-06-13 15:11:52.719039,2180.21,Captured
8566,8566,Visa,2025-01-07 20:49:23.190898,4456.36,Captured
8567,8567,Stripe,2024-08-25 16:56:58.749563,1452.45,Captured
8568,8568,Visa,2020-08-09 23:33:47.216836,672.99,Captured
8569,8569,Mastercard,2023-01-13 12:31:25.138375,9297.29,Captured
8570,8570,Visa,2024-09-23 22:11:18.715462,1190.82,Captured
8571,8571,Visa,2021-06-25 00:18:04.244537,418.78,Captured
8572,8572,Mastercard,2023-11-22 01:58:33.208361,4642.11,Captured
8573,8573,Stripe,2020-05-18 18:21:46.582656,3765.76,Captured
8574,8574,Stripe,2022-04-24 01:59:42.372962,632.16,Captured
8575,8575,PayPal,2024-12-18 19:16:10.731899,5208.9,Captured
8576,8576,Visa,2023-07-20 02:23:39.987081,4565.01,Captured
8577,8577,Stripe,2022-09-18 11:30:42.378016,4793.82,Captured
8578,8578,Mastercard,2021-11-11 14:27:21.939244,4303.84,Captured
8579,8579,Stripe,2024-07-10 17:45:26.103346,1103.96,Captured
8580,8580,Stripe,2024-05-28 20:38:17.295543,2301.48,Captured
8581,8581,Stripe,2020-08-31 13:49:25.731909,842.22,Captured
8582,8582,Visa,2021-07-18 18:27:20.244220,6267.630000000001,Captured
8583,8583,Visa,2023-09-24 17:21:01.169818,2305.28,Captured
8584,8584,Stripe,2022-02-23 23:05:00.619875,386.84000000000003,Captured
8585,8585,Mastercard,2021-09-27 11:22:05.672465,4214.039999999999,Captured
8586,8586,Mastercard,2021-11-19 03:43:50.016706,1505.52,Captured
8587,8587,Mastercard,2025-02-05 01:18:29.593493,4208.52,Captured
8588,8588,Stripe,2020-10-06 00:58:25.227504,2112.03,Captured
8589,8589,Mastercard,2024-05-07 20:03:38.761109,5679.6,Captured
8590,8590,PayPal,2024-10-04 01:04:06.083720,5728.35,Captured
8591,8591,Mastercard,2023-11-02 23:01:34.702136,3768.2999999999997,Captured
8592,8592,Stripe,2024-12-19 23:13:58.092856,1590.21,Captured
8593,8593,Stripe,2023-07-19 06:57:02.058749,991.08,Captured
8594,8594,PayPal,2022-01-20 11:48:01.118305,1412.12,Captured
8595,8595,Visa,2022-06-03 04:08:59.478437,3865.6900000000005,Captured
8596,8596,PayPal,2024-09-09 20:37:56.339620,5138.02,Captured
8597,8597,Visa,2024-10-28 00:01:24.988491,624.0600000000001,Captured
8598,8598,Visa,2021-09-02 21:30:12.070059,1728.81,Captured
8599,8599,PayPal,2024-04-09 05:45:47.192908,6643.290000000001,Captured
8600,8600,Stripe,2020-01-06 20:29:55.202231,1943.8799999999999,Captured
8601,8601,Visa,2023-12-15 14:10:52.092572,1018.26,Captured
8602,8602,Visa,2021-10-09 10:54:47.264093,243.2,Captured
8603,8603,Stripe,2020-12-17 01:19:16.708965,6973.05,Captured
8604,8604,PayPal,2024-02-05 16:46:58.676304,2564.94,Captured
8605,8605,PayPal,2021-01-20 13:36:16.029779,201.14,Captured
8606,8606,Stripe,2023-06-29 01:06:36.188187,4698.04,Captured
8607,8607,PayPal,2025-05-04 14:24:12.209587,4993.0,Captured
8608,8608,PayPal,2024-07-24 22:01:34.737852,1218.84,Captured
8609,8609,Stripe,2023-07-15 02:01:46.192136,1540.0,Captured
8610,8610,Visa,2023-07-11 16:04:25.062066,2443.1,Captured
8611,8611,PayPal,2023-11-03 04:48:28.997682,2357.0,Captured
8612,8612,Stripe,2020-07-06 08:49:03.208333,1562.04,Captured
8613,8613,Mastercard,2021-02-19 20:20:17.847195,7475.5,Captured
8614,8614,Visa,2024-11-08 14:51:29.558892,7503.91,Captured
8615,8615,Visa,2022-12-26 17:21:47.681457,1177.6000000000001,Captured
8616,8616,Visa,2025-01-21 13:32:45.705191,1217.6000000000001,Captured
8617,8617,Mastercard,2024-03-11 11:12:36.307316,1383.88,Captured
8618,8618,Mastercard,2021-03-01 23:13:38.854684,1172.8400000000001,Captured
8619,8619,Stripe,2023-08-11 16:29:47.896375,2015.8,Captured
8620,8620,Mastercard,2021-04-04 19:05:33.686045,3548.62,Captured
8621,8621,PayPal,2024-02-03 18:07:36.281496,695.13,Captured
8622,8622,Mastercard,2023-02-13 06:27:04.930001,5075.46,Captured
8623,8623,Stripe,2020-06-07 16:16:42.651638,2734.1,Captured
8624,8624,Visa,2023-05-24 08:21:30.367826,1667.85,Captured
8625,8625,Mastercard,2024-02-18 09:31:37.025535,6241.21,Captured
8626,8626,Mastercard,2022-03-05 18:17:37.127099,3657.9700000000003,Captured
8627,8627,PayPal,2023-07-28 15:55:17.367451,3224.72,Captured
8628,8628,Mastercard,2023-12-09 13:43:42.379929,1682.21,Captured
8629,8629,Visa,2023-04-22 17:02:04.940073,3790.36,Captured
8630,8630,PayPal,2020-11-14 01:50:08.486156,3439.2699999999995,Captured
8631,8631,Mastercard,2021-04-13 00:04:44.544256,4170.32,Captured
8632,8632,Mastercard,2025-01-24 15:43:25.094489,4961.88,Captured
8633,8633,Mastercard,2022-04-05 21:59:06.705790,1616.1299999999999,Captured
8634,8634,Visa,2021-12-04 14:16:06.367113,3764.68,Captured
8635,8635,Visa,2021-02-02 18:13:31.467970,1748.0700000000002,Captured
8636,8636,Stripe,2020-07-30 12:23:51.662289,3575.58,Captured
8637,8637,Stripe,2022-02-02 10:55:09.674114,788.44,Captured
8638,8638,Mastercard,2025-01-01 21:43:01.787249,4967.66,Captured
8639,8639,PayPal,2022-12-14 13:43:17.573885,1763.0,Captured
8640,8640,Visa,2020-01-16 08:35:57.521757,1657.98,Captured
8641,8641,PayPal,2023-09-02 13:12:21.419238,1362.78,Captured
8642,8642,Mastercard,2024-06-06 21:11:47.577341,1818.5,Captured
8643,8643,Mastercard,2020-07-16 11:42:53.270991,3627.44,Captured
8644,8644,PayPal,2022-04-07 10:43:26.596330,7506.4,Captured
8645,8645,PayPal,2023-08-26 10:04:45.639661,3180.0899999999997,Captured
8646,8646,PayPal,2021-10-19 03:17:58.496280,6695.370000000001,Captured
8647,8647,PayPal,2022-06-10 08:23:00.691128,7326.949999999999,Captured
8648,8648,Stripe,2022-11-11 12:26:23.695875,1452.46,Captured
8649,8649,Mastercard,2023-08-25 18:01:56.025527,3368.0,Captured
8650,8650,Mastercard,2024-05-20 23:20:34.930947,6893.35,Captured
8651,8651,Visa,2021-09-09 14:16:16.891029,4568.29,Captured
8652,8652,PayPal,2024-07-15 21:17:15.616450,9302.96,Captured
8653,8653,Stripe,2022-12-20 22:16:16.171916,1036.89,Captured
8654,8654,PayPal,2023-12-01 08:17:20.153046,7630.47,Captured
8655,8655,Mastercard,2022-12-27 15:02:35.843382,294.96,Captured
8656,8656,Stripe,2021-06-11 20:36:02.034293,4100.879999999999,Captured
8657,8657,Mastercard,2021-06-02 04:31:23.307749,4782.35,Captured
8658,8658,PayPal,2020-12-11 01:05:57.559257,308.3,Captured
8659,8659,Mastercard,2020-08-11 09:38:44.762084,1219.43,Captured
8660,8660,PayPal,2024-10-31 01:56:03.679286,4077.6000000000004,Captured
8661,8661,Stripe,2023-03-14 08:25:15.397686,8519.21,Captured
8662,8662,Mastercard,2020-09-16 17:39:25.124057,3536.0,Captured
8663,8663,Stripe,2024-07-19 21:14:55.755015,1771.3000000000002,Captured
8664,8664,PayPal,2023-03-02 22:01:22.160572,9272.98,Captured
8665,8665,Stripe,2023-11-26 01:42:52.856094,3603.02,Captured
8666,8666,Visa,2024-05-06 22:25:17.112457,4751.920000000001,Captured
8667,8667,PayPal,2024-07-17 05:59:51.317205,7740.91,Captured
8668,8668,Stripe,2022-10-16 00:35:11.288086,3362.9399999999996,Captured
8669,8669,Mastercard,2022-04-03 08:00:11.594262,6227.24,Captured
8670,8670,PayPal,2020-06-01 05:18:32.266194,686.5,Captured
8671,8671,PayPal,2023-10-08 10:57:47.591229,2215.94,Captured
8672,8672,Visa,2025-01-14 12:38:30.651702,9140.77,Captured
8673,8673,Visa,2021-01-21 17:58:48.508382,6671.12,Captured
8674,8674,Mastercard,2024-07-23 14:02:53.445681,1864.0,Captured
8675,8675,Stripe,2023-07-27 11:07:50.115717,789.21,Captured
8676,8676,PayPal,2024-12-23 18:45:15.639021,2677.88,Captured
8677,8677,PayPal,2023-08-24 20:23:08.372792,3245.85,Captured
8678,8678,Visa,2022-01-25 00:27:59.599323,4342.0,Captured
8679,8679,Stripe,2021-09-13 19:30:12.395890,3537.12,Captured
8680,8680,Visa,2020-08-08 09:32:15.611116,4134.68,Captured
8681,8681,Mastercard,2023-06-08 00:20:20.099292,2388.09,Captured
8682,8682,Mastercard,2025-03-21 07:09:03.441971,3341.79,Captured
8683,8683,Stripe,2025-01-25 19:37:36.654937,2356.95,Captured
8684,8684,PayPal,2024-05-09 06:54:08.397989,4553.42,Captured
8685,8685,Mastercard,2021-08-03 16:59:13.056958,693.42,Captured
8686,8686,PayPal,2022-08-02 13:38:19.747543,8014.219999999999,Captured
8687,8687,PayPal,2021-03-20 14:43:56.240012,5535.640000000001,Captured
8688,8688,Mastercard,2021-12-17 17:13:02.720642,2243.05,Captured
8689,8689,Mastercard,2021-11-26 01:10:14.340656,3449.11,Captured
8690,8690,Visa,2021-09-22 17:21:00.185462,1544.05,Captured
8691,8691,PayPal,2020-01-31 07:32:31.841188,7045.150000000001,Captured
8692,8692,Mastercard,2024-07-14 17:56:41.641331,590.1800000000001,Captured
8693,8693,Visa,2020-10-27 11:16:31.039299,2395.3300000000004,Captured
8694,8694,PayPal,2025-03-28 23:12:00.790787,4193.88,Captured
8695,8695,Visa,2023-11-10 23:02:31.010633,1590.28,Captured
8696,8696,PayPal,2023-04-17 02:15:22.320215,1893.3999999999999,Captured
8697,8697,Stripe,2020-07-31 13:35:35.706842,4326.09,Captured
8698,8698,PayPal,2021-05-11 05:43:18.359796,2910.3599999999997,Captured
8699,8699,Mastercard,2022-10-15 19:30:19.591306,1605.65,Captured
8700,8700,Mastercard,2021-06-15 13:51:43.327664,6077.879999999999,Captured
8701,8701,Visa,2021-08-22 22:38:35.162721,4677.16,Captured
8702,8702,PayPal,2023-01-14 07:45:59.335581,2232.85,Captured
8703,8703,Stripe,2023-09-20 12:59:28.827588,4634.4,Captured
8704,8704,Mastercard,2021-05-27 08:43:44.814131,2197.2,Captured
8705,8705,Mastercard,2024-03-01 00:25:06.531541,5862.06,Captured
8706,8706,Stripe,2021-03-24 02:44:14.799005,5907.47,Captured
8707,8707,Stripe,2024-12-27 01:49:33.340674,4139.3,Captured
8708,8708,PayPal,2021-05-16 00:11:29.417248,4698.389999999999,Captured
8709,8709,Stripe,2023-03-23 12:01:59.089905,262.72,Captured
8710,8710,Visa,2023-09-16 22:59:27.296051,7144.5,Captured
8711,8711,PayPal,2023-01-20 10:57:18.183081,9289.29,Captured
8712,8712,Visa,2022-04-19 05:06:07.965387,2448.3,Captured
8713,8713,Visa,2025-01-09 23:10:49.349726,110.32,Captured
8714,8714,Mastercard,2024-04-25 12:00:45.715261,321.84000000000003,Captured
8715,8715,Mastercard,2023-08-26 17:10:24.173159,5821.52,Captured
8716,8716,Mastercard,2025-04-12 05:19:47.258402,2888.3199999999997,Captured
8717,8717,PayPal,2024-02-27 20:37:50.086681,5399.259999999999,Captured
8718,8718,PayPal,2020-12-30 05:30:12.366015,3008.29,Captured
8719,8719,PayPal,2024-03-31 04:46:26.312296,2741.5099999999998,Captured
8720,8720,PayPal,2020-04-29 15:35:25.309247,3242.83,Captured
8721,8721,Visa,2022-06-30 08:06:44.452648,8296.49,Captured
8722,8722,PayPal,2024-07-22 02:40:06.712918,3245.97,Captured
8723,8723,Stripe,2025-01-06 03:38:20.228480,2596.92,Captured
8724,8724,Stripe,2023-07-03 20:37:58.873510,519.03,Captured
8725,8725,Stripe,2023-12-31 06:01:24.330061,5320.280000000001,Captured
8726,8726,Stripe,2021-02-21 19:52:58.772486,1174.75,Captured
8727,8727,PayPal,2021-08-29 01:53:41.526758,4301.36,Captured
8728,8728,PayPal,2022-05-25 13:42:46.896029,1619.58,Captured
8729,8729,Mastercard,2023-01-21 02:16:44.840607,5401.889999999999,Captured
8730,8730,PayPal,2022-09-11 02:14:13.387119,1861.52,Captured
8731,8731,Stripe,2023-01-26 23:34:05.993767,4750.93,Captured
8732,8732,Visa,2021-09-14 05:34:52.923993,2724.8100000000004,Captured
8733,8733,Mastercard,2021-03-07 04:31:32.060442,3353.36,Captured
8734,8734,Stripe,2020-06-25 17:41:17.488024,1137.33,Captured
8735,8735,Stripe,2022-08-25 10:54:26.015520,4062.3799999999997,Captured
8736,8736,Stripe,2023-05-14 12:29:19.397639,3792.7200000000003,Captured
8737,8737,Stripe,2021-07-07 00:19:32.133256,8229.24,Captured
8738,8738,Visa,2024-07-05 14:21:32.489730,6102.71,Captured
8739,8739,PayPal,2020-03-07 12:15:43.102909,4393.53,Captured
8740,8740,Mastercard,2020-09-13 06:19:37.351651,4419.21,Captured
8741,8741,Mastercard,2023-05-31 12:00:35.314841,1207.21,Captured
8742,8742,PayPal,2023-12-18 16:53:25.605901,8562.72,Captured
8743,8743,PayPal,2025-04-30 23:00:13.874468,1150.2,Captured
8744,8744,PayPal,2024-03-07 02:43:53.840968,1594.88,Captured
8745,8745,Visa,2022-03-23 11:25:21.906481,4694.39,Captured
8746,8746,Stripe,2025-03-08 12:56:11.668517,538.3000000000001,Captured
8747,8747,PayPal,2024-06-26 14:27:58.592267,190.18,Captured
8748,8748,Visa,2021-09-21 10:50:41.377841,503.16,Captured
8749,8749,Stripe,2025-02-04 21:11:42.526367,6008.280000000001,Captured
8750,8750,Stripe,2024-11-02 14:39:09.499946,9314.56,Captured
8751,8751,Stripe,2022-12-09 17:54:33.935798,269.0,Captured
